type,count,id,type_key,type_lbl,type_lvl
TH2,1,14630400,TH2,Th2,1.0
T,1,16285645,,,
TRIDAK,1,15147038,,,
TIL,1,15147038,,,
TH2,3,14657875,TH2,Th2,1.0
TH,1,14654299,TH,Th,2.0
T,1,14632755,,,
DELTAT,1,14632755,,,
THELPER,1,14758771,TH,Th,2.0
T,1,14607868,,,
NKT,1,14607868,NKT,Natural Killer T,1.0
ELISPOT,1,14593591,,,
THELPER,1,14582134,TH,Th,2.0
TCRMODIFIED,1,12869497,,,
TH2,1,14629521,TH2,Th2,1.0
TH1,3,14607935,TH1,Th1,1.0
TGFBETA,1,14607935,,,
T,1,14597106,,,
TR,1,14597106,,,
TL1APOSITIVE,1,14568967,,,
TH2,1,14705795,TH2,Th2,1.0
TRA,1,14619527,,,
THELPER,2,14559844,TH,Th,2.0
TH1,1,14550506,TH1,Th1,1.0
TNFALPHATREATED,2,14530318,,,
TNFALPHA,1,14530318,,,
TH2,1,12802519,TH2,Th2,1.0
TRIDAK,1,14619526,,,
TLR,1,14530357,,,
T,1,14519757,,,
T,1,14513047,,,
NKT,1,14513047,NKT,Natural Killer T,1.0
TH1,1,14733801,TH1,Th1,1.0
TUMORREACTIVE,1,14614331,,,
TH2,1,13679803,TH2,Th2,1.0
TH3,1,13679803,TH3,Th3,1.0
TH,1,12966607,TH,Th,2.0
TH1,1,12949243,TH1,Th1,1.0
TREG,1,12943446,TREG,Treg,2.0
TH1TYPE,1,12928408,TH1,Th1,1.0
TSHRAB,1,14669945,,,
TH1,1,14518165,TH1,Th1,1.0
TUMORREACTIVE,1,14500401,,,
T,1,12960332,,,
NFAT,1,12956740,,,
TH1,1,12928365,TH1,Th1,1.0
TH1,2,12962031,TH1,Th1,1.0
TH1,2,12946237,TH1,Th1,1.0
T,1,12902477,,,
NKT,1,12902477,NKT,Natural Killer T,1.0
T,1,12899717,,,
NKT,1,12899717,NKT,Natural Killer T,1.0
TGFBETA1,1,12884306,,,
TREG,1,12874199,TREG,Treg,2.0
TH1,1,12871129,TH1,Th1,1.0
TH2,1,12847520,TH2,Th2,1.0
TAP,1,12783216,,,
TR,1,12967778,,,
TIL,1,12926051,,,
T,1,12874013,,,
NKT,1,12874013,NKT,Natural Killer T,1.0
NKT,1,12860526,NKT,Natural Killer T,1.0
TH1LIKE,1,12821447,TFH1LIKE,Th1-like Tfh,1.0
TH1,1,12807821,TH1,Th1,1.0
T,1,16295038,,,
TH,1,15259468,TH,Th,2.0
TH2,1,12974188,TH2,Th2,1.0
TAPC,1,12957396,,,
KILLERT,1,12890211,,,
NKT,1,12890211,NKT,Natural Killer T,1.0
TH2,1,12832382,TH2,Th2,1.0
NKT,1,12829854,NKT,Natural Killer T,1.0
TREATMENT,1,12794167,,,
T,1,12794149,,,
TCYTOTOXIC,1,12787295,,,
TCRVBETA11,1,12781696,,,
TH1,2,12776205,TH1,Th1,1.0
TH2,1,12776205,TH2,Th2,1.0
T,1,12757612,,,
TH1,1,12834170,TH1,Th1,1.0
TH1,1,12829915,TH1,Th1,1.0
TH2,1,12829915,TH2,Th2,1.0
T,1,12780692,,,
T,1,12778466,,,
T,1,12764370,,,
TH,1,12725949,TH,Th,2.0
THELPER1,1,12763522,,,
TH1POLARIZED,1,12714572,,,
TH1,1,12778334,TH1,Th1,1.0
TIL,1,12713991,,,
T,1,12707324,,,
TCYTOTOXIC1,1,12706531,,,
TC1,1,12706531,TC1,Tc1,1.0
T,1,12511411,,,
TR,1,12511411,,,
TH1,1,12765860,TH1,Th1,1.0
TH2,1,12765860,TH2,Th2,1.0
T,1,12644316,,,
TH1,3,12672077,TH1,Th1,1.0
TH1,1,12825491,TH1,Th1,1.0
TH2,1,12825491,TH2,Th2,1.0
T,2,12729474,,,
TH1,1,12729474,TH1,Th1,1.0
TH2,1,12729474,TH2,Th2,1.0
TREG,2,12658273,TREG,Treg,2.0
T,1,12658273,,,
T,1,12626761,,,
T,1,12616101,,,
TCRRECONSTITUTED,1,12600753,,,
T,1,12658270,,,
TREG,1,12658270,TREG,Treg,2.0
T,1,12658268,,,
TREG,1,12658268,TREG,Treg,2.0
MAIT,4,12634786,MAIT,Mucosal-associated Invariant T,1.0
T,2,12634786,,,
NKT,1,12634786,NKT,Natural Killer T,1.0
TH1,1,12603603,TH1,Th1,1.0
TRESTING,1,12603603,TREST,Resting T Cell,3.0
TRANSDUCED,1,12594285,,,
TCRTRANSDUCED,1,12594285,,,
T,1,12618910,,,
NKT,1,12618910,NKT,Natural Killer T,1.0
T,1,12574377,,,
TREG,1,12645949,TREG,Treg,2.0
TH1,1,12592424,TH1,Th1,1.0
TH1:TH2,1,12592424,,,
TH,1,12588667,TH,Th,2.0
TH1,2,12588657,TH1,Th1,1.0
CD56T,2,12562330,,,
TH1,1,12559624,TH1,Th1,1.0
T,1,12525661,,,
NKT,1,12525661,NKT,Natural Killer T,1.0
T,2,15030309,,,
NKT,2,15030309,NKT,Natural Killer T,1.0
TH1,2,14713720,TH1,Th1,1.0
TREG,10,14609215,TREG,Treg,2.0
T,4,14609215,,,
TYPE,2,14609215,,,
TREG,6,14609211,TREG,Treg,2.0
T,1,14609211,,,
TH2,3,12696983,TH2,Th2,1.0
TOLEROGENIC,1,12615891,,,
T,1,12543936,,,
NKT,1,12543936,NKT,Natural Killer T,1.0
NKT,1,12519296,NKT,Natural Killer T,1.0
TAP1TRANSFECTED,1,12517960,,,
T4SUPPRESSOR,1,12507811,,,
TH1,1,12496453,TH1,Th1,1.0
GAMMADELTAT,7,12496395,,,
TC1,1,12486283,TC1,Tc1,1.0
NKT,1,14748510,NKT,Natural Killer T,1.0
T,1,12776911,,,
THELPER,1,12774466,TH,Th,2.0
T,1,12618008,,,
T,1,12570826,,,
NKT,1,12570826,NKT,Natural Killer T,1.0
T,1,12527215,,,
TFH,1,12527215,TFH,Tfh,2.0
T,1,12505720,,,
NKT,1,12505720,NKT,Natural Killer T,1.0
TH1,1,12461524,TH1,Th1,1.0
TH1,1,12447360,TH1,Th1,1.0
TAL,1,12497651,,,
TH1,1,12485331,TH1,Th1,1.0
T,2,12483031,,,
TR,1,12483031,,,
TR1,1,12483031,TREG1,Type 1 Treg,1.0
TYPE,1,12483031,,,
TH1,3,12471113,TH1,Th1,1.0
T,1,12461566,,,
TH,1,12461566,TH,Th,2.0
T,1,12452832,,,
TH1,1,12451176,TH1,Th1,1.0
TREG,2,12442333,TREG,Treg,2.0
NKT,2,12442327,NKT,Natural Killer T,1.0
T,1,12442327,,,
T,1,12438324,,,
TR,1,12480258,,,
TREGULATORY,1,12480258,TREG,Treg,2.0
TH2,1,12479817,TH2,Th2,1.0
TH1,1,12446021,TH1,Th1,1.0
TH1,1,12446009,TH1,Th1,1.0
T,2,12438424,,,
TR,1,12438424,,,
TR1,1,12438424,TREG1,Type 1 Treg,1.0
TH2,1,12421968,TH2,Th2,1.0
T,1,12401405,,,
TR,1,12401405,,,
T,1,12401396,,,
NKT,1,12401396,NKT,Natural Killer T,1.0
T,1,12392853,,,
TH1,1,12421909,TH1,Th1,1.0
CD4CD8ALPHABETAT,1,12406097,,,
TIL,2,12406081,,,
TH2,1,12390966,TH2,Th2,1.0
TH,1,12445291,TH,Th,2.0
TREC,3,12370406,,,
TH1,1,12362225,TH1,Th1,1.0
TH,1,12297901,TH,Th,2.0
T,1,12244164,,,
TREG,1,12244164,TREG,Treg,2.0
T,1,12225385,,,
TGFBETAPRIMED,1,12370347,,,
T,1,12368486,,,
TIL,1,12351398,,,
TLAK,3,12297282,TLAK,Cytokine Activated T Cell,3.0
T,1,12200067,,,
TR,1,12200067,,,
TH1TYPE,1,12197897,TH1,Th1,1.0
TH1,1,12397579,TH1,Th1,1.0
TH1,1,12233066,TH1,Th1,1.0
TREG,1,12193750,TREG,Treg,2.0
T,1,12176918,,,
TH1,1,12389688,TH1,Th1,1.0
TC1,1,12389688,TC1,Tc1,1.0
T,1,12220552,,,
T,1,12216940,,,
TH2,1,12190665,TH2,Th2,1.0
T,1,12181270,,,
TH1,5,12165515,TH1,Th1,1.0
TH2,1,12165515,TH2,Th2,1.0
T,1,12097565,,,
NKT,1,12097565,NKT,Natural Killer T,1.0
T,1,12091876,,,
T,1,12848995,,,
TREG,1,12848995,TREG,Treg,2.0
T,1,12190945,,,
T,1,12165500,,,
GAMMADELTAT,1,12165087,,,
TR,1,12145657,,,
TH2,1,12145657,TH2,Th2,1.0
TH1ASSOCIATED,1,12145160,,,
TH1,1,12133989,TH1,Th1,1.0
T,1,12097566,,,
T,1,12462178,,,
TTSPECIFIC,1,12182454,,,
T,1,12139949,,,
TREG,2,12119350,TREG,Treg,2.0
TH,1,12119350,TH,Th,2.0
TH9402EXPOSED,1,12091325,,,
TAXSPECIFIC,1,12072501,,,
T,1,12070001,,,
NKT,1,12070001,NKT,Natural Killer T,1.0
T,1,12055627,,,
TH1,1,12055627,TH1,Th1,1.0
TIL,1,12093915,,,
T,1,12081602,,,
PRET,1,12047750,,,
TEM,1,12044980,TEM,Effector Memory,2.0
TH2,1,12042815,TH2,Th2,1.0
TH1,1,12086366,TH1,Th1,1.0
TH1,2,12051637,TH1,Th1,1.0
TH,1,12028565,TH,Th,2.0
THELPER,1,12028565,TH,Th,2.0
TH1,3,11981813,TH1,Th1,1.0
TIL,1,11971032,,,
T,1,11948497,,,
TUMORASSOCIATED,1,11948497,,,
TAL,1,11948497,,,
TCRRECONSTITUTED,1,11948485,,,
TH2,1,11943670,TH2,Th2,1.0
TH2,1,12190004,TH2,Th2,1.0
TH2,1,12148545,TH2,Th2,1.0
TC2,1,12148545,TC2,Tc2,1.0
TH,1,12021308,TH,Th,2.0
T,1,11983244,,,
THELPER,1,12040979,TH,Th,2.0
T,6,11907134,,,
TH1,1,12164286,TH1,Th1,1.0
TATSPECIFIC,1,11907251,,,
TH2,1,12007646,TH2,Th2,1.0
TL,1,11966764,,,
TH,1,11901204,TH,Th,2.0
TH1,1,11894097,TH1,Th1,1.0
TIL,1,11890864,,,
TH,1,11861073,TH,Th,2.0
TIL,1,11857411,,,
T,3,11857336,,,
TH1,1,12048346,TH1,Th1,1.0
TS,1,11875462,,,
T,1,11845254,,,
NKT,1,11845254,NKT,Natural Killer T,1.0
TH1,1,11990459,TH1,Th1,1.0
TH1,1,11876764,TH1,Th1,1.0
TH2,1,11876764,TH2,Th2,1.0
TH,1,11869047,TH,Th,2.0
TH2,1,11804871,TH2,Th2,1.0
TH1TYPE,1,11854360,TH1,Th1,1.0
TAXSPECIFIC,1,11847592,,,
TH1,1,11823501,TH1,Th1,1.0
NK/T,1,11823489,NKT,Natural Killer T,1.0
THELPER,1,11818521,TH,Th,2.0
TC,1,11818521,,,
TH2,1,11818521,TH2,Th2,1.0
TCYTOTOXIC,1,11818521,,,
TAASPECIFIC,3,12803321,,,
T,1,12645291,,,
NKT,1,12630325,NKT,Natural Killer T,1.0
KILLERT,1,12630325,,,
TC1,1,12566713,TC1,Tc1,1.0
GAMMADELTAT,6,12403359,,,
T,1,12165171,,,
NKT,1,12165171,NKT,Natural Killer T,1.0
TH2LIKE,1,12142036,TFH2LIKE,Th2-like Tfh,1.0
T,1,12078480,,,
TH1,1,11782380,TH1,Th1,1.0
TAL,1,12502185,,,
THELPER,1,12216141,TH,Th,2.0
TH1TYPE,1,12164664,TH1,Th1,1.0
TH1,1,11918579,TH1,Th1,1.0
TC1,1,11918579,TC1,Tc1,1.0
TH,1,11918579,TH,Th,2.0
TC,1,11918579,,,
TH2,1,11905838,TH2,Th2,1.0
TIEL,1,11882037,,,
NK/T,1,11756176,NKT,Natural Killer T,1.0
TH,1,11815732,TH,Th,2.0
TH1,1,11776297,TH1,Th1,1.0
TGFBETA,1,11714814,,,
T,1,11714784,,,
T,1,11986724,,,
THELPER,1,11795676,TH,Th,2.0
TEM,1,11748273,TEM,Effector Memory,2.0
NONT,1,11709285,,,
TIL,1,11742494,,,
TALL104,1,11728345,,,
T,1,11698292,,,
TH2,2,11692110,TH2,Th2,1.0
TH1,1,11692104,TH1,Th1,1.0
TH1,1,11935374,TH1,Th1,1.0
TH2,1,11729347,TH2,Th2,1.0
TIL,1,11668504,,,
TRANSDUCED,1,11606064,,,
T,1,11600176,,,
TH,1,11600176,TH,Th,2.0
TCRREACTIVE,1,11592112,,,
TAPNEGATIVE,2,11602636,,,
TIL,1,11596030,,,
TH1,1,11590199,TH1,Th1,1.0
TC1,1,11585633,TC1,Tc1,1.0
TIL,1,11580220,,,
TH1,1,11564444,TH1,Th1,1.0
TCRSTIMULATED,1,11544296,,,
TH,1,11535497,TH,Th,2.0
TIL,1,11527700,,,
T,1,11526392,,,
TR,1,11526392,,,
T,1,11511511,,,
TIL,1,11509647,,,
TIA1,1,11594571,,,
TGFBETASECRETING,1,11564443,,,
T,1,11564435,,,
T,1,11558791,,,
TNC,1,11528002,,,
THELPER,1,11507210,TH,Th,2.0
T,1,12940084,,,
TH,1,11722635,TH,Th,2.0
TH2,1,11529906,TH2,Th2,1.0
T,1,11515814,,,
TH2,2,11498675,TH2,Th2,1.0
TH3,4,11722636,TH3,Th3,1.0
TH1,1,11722636,TH1,Th1,1.0
T,3,11722624,,,
TR,1,11722624,,,
TR1,1,11722624,TREG1,Type 1 Treg,1.0
TYPE,1,11722624,,,
TH1,1,11570527,TH1,Th1,1.0
TH2,1,11477111,TH2,Th2,1.0
TCR,1,11437630,,,
TCR,1,11454056,,,
T,1,11418695,,,
TIL,1,11473727,,,
TH,1,11457534,TH,Th,2.0
TH1,1,11457534,TH1,Th1,1.0
TIL,1,11449353,,,
LT,1,11802990,,,
TH1,1,11435727,TH1,Th1,1.0
TUMORREACTIVE,1,11406551,,,
TUMORINFILTRATING,1,11371133,,,
T,1,11360246,,,
TCRGAMMADELTA,1,11359801,γδT,γδT,2.0
TM1,1,11513148,,,
TH,1,11413192,TH,Th,2.0
TH1TYPE,1,11359850,TH1,Th1,1.0
TH1,1,11323280,TH1,Th1,1.0
HTERT,1,11313288,,,
THELPER,1,11309153,TH,Th,2.0
THP,1,11309153,THP,Th-Precursor,1.0
T,1,11299263,,,
TCYTOTOXIC,1,11299263,,,
TCRGAMMA,1,11292740,γδT,γδT,2.0
TRANSDUCED,1,11477458,,,
NKT,1,11432404,NKT,Natural Killer T,1.0
TCR,1,11403227,,,
TH,1,11374299,TH,Th,2.0
T,1,11369793,,,
NKT,1,11369793,NKT,Natural Killer T,1.0
T,1,11352245,,,
NKT,1,11352245,NKT,Natural Killer T,1.0
TH,1,11351352,TH,Th,2.0
T,1,11342672,,,
TH1,1,11342666,TH1,Th1,1.0
T,1,11334670,,,
TH,1,11334670,TH,Th,2.0
T,2,11313392,,,
TR1,1,11313392,TREG1,Type 1 Treg,1.0
TH2,1,11405550,TH2,Th2,1.0
TH1POLARIZED,1,11282991,,,
TYPE,1,11282991,,,
TRAILEXPRESSING,1,11264173,,,
TREATMENT,1,11254703,,,
TH2INDUCING,1,11290617,,,
TH1,2,11254710,TH1,Th1,1.0
TH1,1,11228419,TH1,Th1,1.0
TUAP,1,11275975,,,
THP,1,11224518,THP,Th-Precursor,1.0
TH1,5,11222506,TH1,Th1,1.0
TH2,2,11222506,TH2,Th2,1.0
TH,1,11298119,TH,Th,2.0
TH1,1,11289323,TH1,Th1,1.0
AT,1,11267941,,,
CD80AT,1,11267941,,,
TC1,1,11238560,TC1,Tc1,1.0
TCYTOTOXIC,1,11238560,,,
TH,1,11292022,TH,Th,2.0
TH1,1,11279799,TH1,Th1,1.0
TAASPECIFIC,1,11180105,,,
TC1,1,11164989,TC1,Tc1,1.0
T,1,11286711,,,
NKT,1,11286711,NKT,Natural Killer T,1.0
T,1,11221873,,,
T,1,11171551,,,
TIL1362,1,11160356,,,
TH1TYPE,1,11159878,TH1,Th1,1.0
TR,1,11157851,,,
TH,1,11770026,TH,Th,2.0
TC,1,11762753,,,
TH1,1,11729341,TH1,Th1,1.0
TH2,1,11686869,TH2,Th2,1.0
TH1,1,11417860,TH1,Th1,1.0
TH2,1,11208866,TH2,Th2,1.0
TH2,2,11168006,TH2,Th2,1.0
TC2TYPE,1,11168006,TC2,Tc2,1.0
TH1,1,11161447,TH1,Th1,1.0
TAP1,1,11133832,,,
TH,1,11770029,TH,Th,2.0
THELPER,1,11770029,TH,Th,2.0
TH,1,11586423,TH,Th,2.0
TH1,1,11516335,TH1,Th1,1.0
TH1,1,11381500,TH1,Th1,1.0
TH2,1,11381500,TH2,Th2,1.0
TIL,1,11381500,,,
TH,1,11348014,TH,Th,2.0
TH1,1,11306965,TH1,Th1,1.0
TH2LIKE,1,11306944,TFH2LIKE,Th2-like Tfh,1.0
T,1,11244824,,,
T,1,11196161,,,
TH,1,11196161,TH,Th,2.0
TM,1,11178127,,,
TH,1,11141332,TH,Th,2.0
TAX11,2,11120926,,,
T,1,11120926,,,
TH1,1,11128673,TH1,Th1,1.0
TNFALPHAACTIVATED,1,11120783,,,
T,3,11102772,,,
TH1,3,11099305,TH1,Th1,1.0
TH2,1,11099305,TH2,Th2,1.0
T,1,12516414,,,
TYPE,4,11163871,,,
THELPER,1,11122034,TH,Th,2.0
TH1,1,11121747,TH1,Th1,1.0
TFH,1,11104798,TFH,Tfh,2.0
TH1,1,11086043,TH1,Th1,1.0
TNFALPHA,1,11086043,,,
TH2,1,11150597,TH2,Th2,1.0
T,1,11094262,,,
NKT,1,11094262,NKT,Natural Killer T,1.0
TGFBETASECRETING,1,11091287,,,
TH2,1,11150594,TH2,Th2,1.0
T,1,11104583,,,
TH1,1,11067871,TH1,Th1,1.0
T1,1,11054673,,,
TAPPOSITIVE,1,11054673,,,
THELPER1,1,12607212,,,
TIL,1,11155819,,,
LPT,1,11117579,,,
T,1,11034370,,,
TC,1,11034370,,,
TH,1,11015439,TH,Th,2.0
TH1,1,11069068,TH1,Th1,1.0
T,1,11034423,,,
TH0/TH2,2,11034359,TH0,Th0,1.0
TH1,1,11029386,TH1,Th1,1.0
TH2,1,10971477,TH2,Th2,1.0
TYPE,1,10971477,,,
TH,1,10990176,TH,Th,2.0
TI2ACTIVATED,1,11043775,,,
TH1,1,10955927,TH1,Th1,1.0
TH2,1,10955927,TH2,Th2,1.0
THELPER2,1,10955927,,,
TC1,2,10931134,TC1,Tc1,1.0
TH2,1,10931130,TH2,Th2,1.0
TCRNK1.1,1,10903777,,,
TAXEXPRESSING,1,11186302,,,
TAPDEFICIENT,1,10940901,,,
T,1,10935657,,,
NT,1,10915078,,,
T,2,10900347,,,
TH2,1,10900347,TH2,Th2,1.0
TH3/T,1,10878341,TH3,Th3,1.0
TH3,1,10878341,TH3,Th3,1.0
TH1,1,10858249,TH1,Th1,1.0
TCM,1,10940871,TCM,Central Memory,2.0
TH2,2,10830730,TH2,Th2,1.0
THELPER,1,10751541,TH,Th,2.0
TH2,1,10751541,TH2,Th2,1.0
NK/T,1,11022252,NKT,Natural Killer T,1.0
TH1,1,10948671,TH1,Th1,1.0
TH1,1,10898966,TH1,Th1,1.0
TH2,1,10872989,TH2,Th2,1.0
TH1,1,10864872,TH1,Th1,1.0
TH1,1,10861011,TH1,Th1,1.0
TH1/TH2,1,10907120,TH1,Th1,1.0
T,1,10835631,,,
TH1,2,10820278,TH1,Th1,1.0
WT,2,11208129,,,
TIL,1,10930490,,,
TNC,1,10928121,,,
T,1,10904846,,,
TCR,1,10779435,,,
TH1,1,10892288,TH1,Th1,1.0
CD4T,1,10859686,,,
T,1,10784449,,,
TH1TYPE,2,11000402,TH1,Th1,1.0
TH1,1,11000402,TH1,Th1,1.0
TH,2,10863326,TH,Th,2.0
TH2,3,10821117,TH2,Th2,1.0
TCRINT,1,10807513,,,
NK/T,1,10807507,NKT,Natural Killer T,1.0
T,1,10798745,,,
TH,1,10798745,TH,Th,2.0
TH1,3,10760790,TH1,Th1,1.0
TUMORSPECIFIC,1,10725753,,,
TH2,2,10741408,TH2,Th2,1.0
TH1,1,10741400,TH1,Th1,1.0
TH1,1,10679060,TH1,Th1,1.0
T,1,10753021,,,
NT,1,10753021,,,
TH2,1,11060690,TH2,Th2,1.0
TH1,2,10706722,TH1,Th1,1.0
T,1,10685075,,,
TH,1,10768731,TH,Th,2.0
T,1,10671301,,,
TAXEXPRESSING,1,10666215,,,
TC2,1,10657628,TC2,Tc2,1.0
TH,1,10655280,TH,Th,2.0
TH1,1,10655274,TH1,Th1,1.0
TH2,1,10653850,TH2,Th2,1.0
T,1,10651989,,,
TH,1,10692048,TH,Th,2.0
TH1POLARIZED,3,10666186,,,
TH1,2,10666186,TH1,Th1,1.0
TH1LIKE,1,10666186,TFH1LIKE,Th1-like Tfh,1.0
TH,1,10666186,TH,Th,2.0
TS/TC,1,12845728,TSUPP,T Suppresor,2.0
TH2,1,11359633,TH2,Th2,1.0
TH1,1,11197598,TH1,Th1,1.0
TH,1,11094427,TH,Th,2.0
TIA1,2,10936786,,,
T,1,10686504,,,
TH,1,10652844,TH,Th,2.0
TH2,1,10637271,TH2,Th2,1.0
TH2,1,11359632,TH2,Th2,1.0
TH2,1,11268415,TH2,Th2,1.0
TH1,1,11014957,TH1,Th1,1.0
TH1,2,10912621,TH1,Th1,1.0
TH1,1,10838453,TH1,Th1,1.0
TH2,1,10838453,TH2,Th2,1.0
TC1,1,10838453,TC1,Tc1,1.0
TH0,1,10838453,TH0,Th0,1.0
TC0,1,10838453,TC0,Tc0,1.0
TH,1,10708050,TH,Th,2.0
THELPER,1,10708050,TH,Th,2.0
TAA,2,10680014,,,
TH1,1,10674971,TH1,Th1,1.0
T,1,10574819,,,
NKT,1,10574819,NKT,Natural Killer T,1.0
T,1,10583865,,,
THELPER2LIKE,1,10673911,TFH2LIKE,Th2-like Tfh,1.0
T,1,10578157,,,
TIL,1,10574602,,,
THELPER,1,10562299,TH,Th,2.0
TH1,1,10528176,TH1,Th1,1.0
TH1,1,10508493,TH1,Th1,1.0
TH1,2,10579123,TH1,Th1,1.0
TH,1,10579123,TH,Th,2.0
TH1,3,10550550,TH1,Th1,1.0
TH2,1,10550550,TH2,Th2,1.0
THELPER,1,10502547,TH,Th,2.0
THELPER,1,10525317,TH,Th,2.0
TH2,1,10518809,TH2,Th2,1.0
TH1,1,10526578,TH1,Th1,1.0
TH,1,10501501,TH,Th,2.0
THELPER,1,10501501,TH,Th,2.0
TUNELLABELED,1,10487840,,,
TH,1,10566142,TH,Th,2.0
TH1,1,10400756,TH1,Th1,1.0
TH,1,10395836,TH,Th,2.0
TH1,1,10605744,TH1,Th1,1.0
T,2,10438977,,,
NT,1,10438977,,,
TUMOR,1,10652572,,,
TAL,1,10652572,,,
TAL,1,10470176,,,
T,1,10427987,,,
TH,1,10427987,TH,Th,2.0
TIL,1,10411545,,,
TIL,1,10384152,,,
T,1,10532394,,,
TH1,1,10532394,TH1,Th1,1.0
TH1,1,10403935,TH1,Th1,1.0
TH2,1,10403935,TH2,Th2,1.0
TIL,1,10390194,,,
TUMORINFILTRATING,1,10384147,,,
TH1,1,10358155,TH1,Th1,1.0
TH1,1,10433369,TH1,Th1,1.0
T,2,10433355,,,
TH1,2,10361241,TH1,Th1,1.0
TIL,1,10470148,,,
T,1,10412655,,,
TRP2,1,10340547,,,
TH,1,10872380,TH,Th,2.0
THELPER,1,10447718,TH,Th,2.0
TCD3,1,10437395,,,
TH1,1,10414397,TH1,Th1,1.0
THELPER,1,10414397,TH,Th,2.0
TIL,1,10341318,,,
T,1,10231858,,,
CD445ROT,1,10328864,,,
CD4T,1,10328864,,,
TH1,1,10323208,TH1,Th1,1.0
T,1,10209499,,,
TH1,1,10200982,TH1,Th1,1.0
T,2,10363720,,,
TH,1,10363720,TH,Th,2.0
TH0TYPE,1,10348248,TH0,Th0,1.0
TCREXPRESSING,1,10323207,,,
TIL,1,10235487,,,
TH1,2,10201911,TH1,Th1,1.0
TUNEL,2,10375075,,,
TCRBV2,1,10233729,,,
TH,1,10226884,TH,Th,2.0
TH,1,10219855,TH,Th,2.0
TH1,2,10037767,TH1,Th1,1.0
TC,1,10224360,,,
TIL,1,10101681,,,
TH2LIKE,1,10088929,TFH2LIKE,Th2-like Tfh,1.0
THL,1,10075025,,,
TH1,2,10064070,TH1,Th1,1.0
TAA,1,10219716,,,
TH1,1,9973380,TH1,Th1,1.0
TH1,2,9949319,TH1,Th1,1.0
T,1,11206348,,,
TIL,1,10470443,,,
TIL,1,10079371,,,
TUMOR,1,10079371,,,
TRP2SPECIFIC,1,10078966,,,
TAL,1,9918216,,,
TH2,1,9889198,TH2,Th2,1.0
T,1,9886370,,,
T,1,9874656,,,
TH1,1,12561878,TH1,Th1,1.0
TH,1,10741861,TH,Th,2.0
TH,1,10666776,TH,Th,2.0
TH1,1,10529630,TH1,Th1,1.0
TH1,1,10480554,TH1,Th1,1.0
NONT,2,10413208,,,
TH1POLARIZED,1,9916686,,,
TUMORASSOCIATED,1,9869522,,,
TAL,1,9869522,,,
TH1,1,9844048,TH1,Th1,1.0
T,1,9834128,,,
TH1,1,10622632,TH1,Th1,1.0
TH,1,9869395,TH,Th,2.0
NT,1,9862376,,,
TIL,1,9862734,,,
TH1,1,9834059,TH1,Th1,1.0
TH,1,9988446,TH,Th,2.0
THELPER,1,9988446,TH,Th,2.0
T,1,9886155,,,
TH1,1,9820476,TH1,Th1,1.0
TUMORSPECIFIC,1,9809559,,,
T,1,9988455,,,
TH2,1,9988455,TH2,Th2,1.0
T,1,9826443,,,
TH2,1,9815258,TH2,Th2,1.0
TCR/CD3MODULATED,1,9794396,,,
TAL,1,9766562,,,
TH1,1,9763548,TH1,Th1,1.0
T,1,9796726,,,
TH1,1,9774149,TH1,Th1,1.0
T1,1,9768618,,,
TAL,1,9754653,,,
TH1,3,9831180,TH1,Th1,1.0
TH2,1,9823672,TH2,Th2,1.0
T,1,9758442,,,
TH,1,9731578,TH,Th,2.0
TH1,1,9819564,TH1,Th1,1.0
TH1,3,9800476,TH1,Th1,1.0
NKT,2,9725214,NKT,Natural Killer T,1.0
IL2RT,1,9709033,,,
T,1,9814732,,,
TIA1POSITIVE,2,9722071,,,
TIALEXPRESSING,1,9722071,,,
TOACHR,1,9710226,,,
TH1,1,9716113,TH1,Th1,1.0
NFAT,1,9686601,,,
T,1,9670939,,,
T,1,10822524,,,
TH1,1,9785841,TH1,Th1,1.0
TH0/TH2,1,9697982,TH0,Th0,1.0
TIL,1,9679974,,,
TH1,1,9754708,TH1,Th1,1.0
THELPER,1,9733054,TH,Th,2.0
T,1,9700582,,,
TOTAL,1,9700582,,,
TALL,1,9596676,,,
TH1,3,9573296,TH1,Th1,1.0
T,1,9678758,,,
T,1,9637519,,,
TH1,2,9656451,TH1,Th1,1.0
T,1,9603456,,,
NONT,1,9754262,,,
T1,1,9741310,,,
TH1,3,9531298,TH1,Th1,1.0
TBEVSPECIFIC,1,9525632,,,
TNFSENSITIVE,1,9550324,,,
TIL,1,9520290,,,
PYMT,1,9498799,,,
TH1,1,9498797,TH1,Th1,1.0
TH,1,9556087,TH,Th,2.0
TH1,2,9521080,TH1,Th1,1.0
TIL,1,9523095,,,
TUMORINFILTRATING,1,9523095,,,
T4,1,9852205,,,
TH,1,9792341,TH,Th,2.0
THELPER,1,9792341,TH,Th,2.0
TH1,5,9704191,TH1,Th1,1.0
TH1,1,9689547,TH1,Th1,1.0
TIL,1,9551926,,,
TUMORINFILTRATING,1,9551926,,,
TH1,1,9538464,TH1,Th1,1.0
TH2,1,9530557,TH2,Th2,1.0
TH1,1,9467651,TH1,Th1,1.0
TH1,1,9419219,TH1,Th1,1.0
TH2,1,9419219,TH2,Th2,1.0
TH2,1,9437396,TH2,Th2,1.0
TIL,1,9744401,,,
TH1,1,9597139,TH1,Th1,1.0
TH1,1,9479588,TH1,Th1,1.0
TH1,1,9467662,TH1,Th1,1.0
