actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,4,0.1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,4,1.88
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,3.26
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,4,7.48
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,4,11.45
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,4,2.08
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,1.24
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_87,IL1,4,0.99
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_132,IL5,4,0.99
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,4,2.7
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,4,7.28
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,1.43
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,4,1.77
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_20,CCL2,4,1.08
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,4,1.72
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,0.54
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,4,1.19
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,4,20.71
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_171,TNFSF4,3,7.72
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,0.78
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,3,7.25
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,2.13
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_89,IL1B,3,0.72
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,13.61
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,1.52
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_174,TNF,3,0.48
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_100,IL15,3,5.27
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,3,2.04
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,2.14
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_162,TGFB,3,5.64
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_95,IL12,3,1.86
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,2.74
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_81,IFNB1,3,38.28
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,6.55
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_130,IL35,3,325.38
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_35,CCL9,3,10.98
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_103,IL17A,3,1.72
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_95,IL12,3,1.95
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,3,4.09
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,3,18.73
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,3,6.46
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,3.19
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_17,CCL17,3,75.64
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,35.38
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,3,17.46
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,3,24.26
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,3,30.93
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,3,0.2
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_108,IL18,3,1.21
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,3,4.34
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_110,IL2,3,7.65
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,3,8.08
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,3,1.19
cell,Positive,CL_0000492,CD4-positive helper T cell,CID_83,IFNG,3,8.28
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,3,0.71
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,3,1.06
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,7.49
cell,Positive,CL_0000899,T-helper 17 cell,CID_107,IL17F,3,105.37
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_114,IL23,3,21.81
cytokine,Unknown,CL_0000901,Tr1 cell,CID_93,IL10,3,18.51
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_100,IL15,3,1.45
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,0.91
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,3,1.28
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_20,CCL2,3,1.15
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_93,IL10,3,5.14
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,0.27
cytokine,Unknown,CL_0000814,mature NK T cell,CID_110,IL2,3,6.15
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_66,IFN1,3,3.63
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,3,0.88
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,1.71
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,3,0.83
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_500,IL27,3,34.17
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_81,IFNB1,3,2.23
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,0.43
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.09
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_113,IL22,2,10.3
cytokine,Positive,CL_0002038,T follicular helper cell,CID_133,IL6,2,8.16
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_89,IL1B,2,0.56
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,2,7.26
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,2,0.2
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_176,XCL1,2,13.9
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,2.27
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_83,IFNG,2,0.57
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_52,CXCL8,2,0.19
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_103,IL17A,2,5.09
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_171,TNFSF4,2,67.58
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_10,CCL1,2,17.1
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_95,IL12,2,0.89
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_66,IFN1,2,0.95
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,1.7
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_125,IL3,2,7.04
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_102,IL17,2,1.98
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.2
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,2,4.66
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,2,0.3
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,2,2.02
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_87,IL1,2,0.53
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,2,56.59
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_133,IL6,2,3.4
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_173,TNFSF9,2,8.19
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,2,1.01
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.32
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_170,TNFSF15,2,8.34
cytokine,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,2,54.88
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_21,CCL20,2,99.57
cytokine,Negative,CL_0000917,Tc1 cell,CID_131,IL4,2,67.51
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_38,CXCL10,2,3.31
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_89,IL1B,2,2.87
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,2,3.1
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_95,IL12,2,5.85
cell,Positive,CL_0000795,"CD8-positive, alpha-beta regulatory T cell",CID_93,IL10,2,36.43
cytokine,Unknown,CL_0000814,mature NK T cell,CID_100,IL15,2,36.41
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.69
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_67,IFNA,2,0.21
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_31,CCL5,2,2.52
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_67,IFNA,2,4.25
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_108,IL18,2,1.82
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,2,0.46
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_112,IL21,2,10.59
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_89,IL1B,2,0.15
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_171,TNFSF4,2,11.21
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_141,CSF1,2,2.26
cytokine,Positive,CL_0000913,"effector memory CD8-positive, alpha-beta T cell",CID_100,IL15,2,239.32
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_86,IL1RN,2,5.95
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_140,LTA,2,2.73
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,2,1.94
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_110,IL2,2,1.46
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,1.54
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_103,IL17A,2,2.15
cytokine,Positive,CL_0000814,mature NK T cell,CID_108,IL18,2,14.26
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_125,IL3,2,0.79
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_162,TGFB,2,10.25
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_67,IFNA,2,1.67
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_108,IL18,2,10.55
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_134,IL7,2,0.75
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,72.83
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_81,IFNB1,2,2.04
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,2,1.26
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_81,IFNB1,2,11.83
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,2,0.34
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_174,TNF,2,0.09
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_174,TNF,2,0.38
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_21,CCL20,2,43.7
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_38,CXCL10,2,0.95
cytokine,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_162,TGFB,2,5.16
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_66,IFN1,2,5.79
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,2,0.54
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_110,IL2,2,0.23
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_8,CD40LG,2,0.68
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_63,CSF2,2,1.78
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_500,IL27,2,1.19
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,5.94
cytokine,Unknown,CL_0000814,mature NK T cell,CID_112,IL21,2,50.1
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_125,IL3,2,0.92
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_8,CD40LG,2,1.09
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_103,IL17A,2,2.34
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_148,SPP1,2,2.74
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_29,CCL3,2,1.34
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_40,CXCL12,2,2.96
cytokine,Negative,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,2,128.95
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_114,IL23,2,3.56
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_110,IL2,2,0.87
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_62,CSF3,2,1.4
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_131,IL4,2,4.11
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,2,2.14
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_81,IFNB1,2,10.14
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,2,2.29
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,2,0.72
cell,Positive,CL_0000899,T-helper 17 cell,CID_135,IL9,2,21.21
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_86,IL1RN,2,3.8
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_173,TNFSF9,2,6.74
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_36,CX3CL1,2,1.93
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,2,4.17
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_41,CXCL13,2,4
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,2,1.89
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_21,CCL20,2,17.36
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_95,IL12,2,20.49
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,2,0.63
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_17,CCL17,2,23.17
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_126,IL31,2,130.33
cytokine,Unknown,CL_0000492,CD4-positive helper T cell,CID_110,IL2,2,18.86
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,20.81
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,2,1.6
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,2,9.05
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,2,1.1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,2,0.15
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_62,CSF3,1,0.26
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,1,0.14
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,1,1.14
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_130,IL35,1,18.91
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_133,IL6,1,6.88
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_53,CXCL9,1,7.93
cell,Positive,CL_0000905,"effector memory CD4-positive, alpha-beta T cell",CID_131,IL4,1,87.45
cytokine,Negative,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_21,CCL20,1,327.15
cytokine,Unknown,CL_0000917,Tc1 cell,CID_135,IL9,1,413.12
cytokine,Unknown,CL_0000814,mature NK T cell,CID_95,IL12,1,7.79
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_86,IL1RN,1,10.41
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_140,LTA,1,10.89
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_162,TGFB,1,0.56
cytokine,Unknown,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_110,IL2,1,18.86
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_66,IFN1,1,0.55
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_27,CCL26,1,12.12
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_11,CCL11,1,1.39
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,1,0.53
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_52,CXCL8,1,0.36
cytokine,Negative,CL_0002128,Tc17 cell,CID_500,IL27,1,1193.97
cell,Positive,CL_0000902,induced T-regulatory cell,CID_110,IL2,1,1.07
cytokine,Unknown,CL_0000901,Tr1 cell,CID_500,IL27,1,93.57
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_117,IL24,1,82.94
cell,Positive,CL_0000814,mature NK T cell,CID_102,IL17,1,5.02
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_112,IL21,1,11.42
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_81,IFNB1,1,2.7
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_63,CSF2,1,1.38
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_63,CSF2,1,0.25
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_125,IL3,1,0.94
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_133,IL6,1,4.63
cytokine,Negative,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_162,TGFB,1,12.35
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_114,IL23,1,0.95
cytokine,Positive,CL_0000492,CD4-positive helper T cell,CID_98,IL13,1,38.25
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_29,CCL3,1,6.18
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_135,IL9,1,1.31
cytokine,Positive,CL_0000814,mature NK T cell,CID_500,IL27,1,16.28
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_114,IL23,1,35.73
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_160,TGF,1,3.6
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_114,IL23,1,60.62
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_20,CCL2,1,0.08
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_31,CCL5,1,8.27
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_40,CXCL12,1,0.49
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_130,IL35,1,19.8
cytokine,Negative,CL_0000902,induced T-regulatory cell,CID_170,TNFSF15,1,755.11
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_128,IL33,1,3.03
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,1.52
cytokine,Positive,CL_0000492,CD4-positive helper T cell,CID_133,IL6,1,4.9
cytokine,Positive,CL_0000814,mature NK T cell,CID_174,TNF,1,0.58
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_118,IL25,1,30.99
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_162,TGFB,1,0.38
cell,Positive,CL_0002061,T-helper 9 cell,CID_93,IL10,1,3.47
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_30,CCL4,1,0.95
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_40,CXCL12,1,0.42
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_118,IL25,1,7.04
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_93,IL10,1,3.47
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,1,4.37
cytokine,Unknown,CL_0000903,natural T-regulatory cell,CID_93,IL10,1,43.2
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_88,IL1A,1,0.34
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_174,TNF,1,0.43
cytokine,Positive,CL_0002061,T-helper 9 cell,CID_131,IL4,1,2.82
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_94,IL11,1,33
cell,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,1,0.98
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_108,IL18,1,54.67
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_44,CXCL16,1,3.22
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_173,TNFSF9,1,0.96
