actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score,cell_ref_id,cytokine_ref_id
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,10,0.85,CTB574584AD019ABB8,CK88B1F911EB2BA518
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_83,IFNG,10,1.18,,CK1B71668FDDECE3CF
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,10,2.13,,CK329D27B3A73EFEB2
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,10,1.05,,CKAD8334A7AD4B4D2F
cell,Positive,CL_0002061,T-helper 9 cell,CID_135,IL9,10,1161.35,CT6972E212EE0037B5,CKDF637541D733AD91
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_102,IL17,10,2.12,,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,10,2.4,,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_102,IL17,10,23.8,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_134,IL7,10,1.62,,CK71243A30A0C2FD97
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,10,0.55,,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_173,TNFSF9,10,6.16,,CK16DB62C0EE32FCFC
cell,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,9,570.26,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_110,IL2,9,3.34,CTB574584AD019ABB8,CK4D687600656CECF1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_102,IL17,9,3.91,,CKE8FA6AFDA083A088
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_500,IL27,9,233.6,CTBFBDE5121B6748D1,CK34646D0A81EB75DA
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,9,1.47,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000917,Tc1 cell,CID_83,IFNG,9,17.74,CT205A00BF9BAE8E8E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_95,IL12,9,9.6,CTE7B12DC660323A0E,CK04FD0805168B608B
cell,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,8,14.52,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,8,0.47,,CKC59F8990F767EBD4
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,8,2.06,CTB574584AD019ABB8,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_110,IL2,8,1.36,,CK4D687600656CECF1
cell,Positive,CL_0000546,T-helper 2 cell,CID_132,IL5,8,7.2,CTE7B12DC660323A0E,CK329D27B3A73EFEB2
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,8,0.31,,CK88B1F911EB2BA518
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,8,6.31,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000901,Tr1 cell,CID_93,IL10,8,14.11,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_93,IL10,8,2.5,,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,7,1.22,,CKC59F8990F767EBD4
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_83,IFNG,7,3.11,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_108,IL18,7,4.63,CTC3A8C3CBC245616A,CKB7A7BA77BFA19E82
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,7,0.6,,CK6AF3B987F9CBCC56
cell,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,1.23,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,7,11.76,CTE7B12DC660323A0E,CK6383177863C4EDD6
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_174,TNF,7,0.15,,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,7,2.37,CTB574584AD019ABB8,CK88B1F911EB2BA518
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,7,3.58,,CKE72A17870C23A2D1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,0.84,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_108,IL18,7,16.2,CTC3A8C3CBC245616A,CKB7A7BA77BFA19E82
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_93,IL10,7,1.27,,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,7,1.31,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_93,IL10,7,3.6,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_133,IL6,7,1.49,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_95,IL12,6,13.18,CTC3A8C3CBC245616A,CK04FD0805168B608B
cell,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,6,55.28,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_110,IL2,6,1.19,,CK4D687600656CECF1
cell,Positive,CL_0000902,induced T-regulatory cell,CID_93,IL10,6,13.78,CT19D812F7CB34BCF6,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_83,IFNG,6,8.4,CT1C58993C5B5BD3B8,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_98,IL13,6,23.9,CTE7B12DC660323A0E,CK6383177863C4EDD6
cell,Positive,CL_0000899,T-helper 17 cell,CID_113,IL22,6,28.1,CTBFBDE5121B6748D1,CK11E7510FEB7B6A94
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_63,CSF2,6,0.47,,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,6,1.22,,CKC59F8990F767EBD4
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,6,0.76,CTB574584AD019ABB8,CKC59F8990F767EBD4
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_130,IL35,6,63.78,CTB574584AD019ABB8,CK3599C9CA466ED669
cytokine,Positive,CL_0000814,mature NK T cell,CID_95,IL12,6,13.36,CT459998F048BE65F2,CK04FD0805168B608B
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_113,IL22,6,6.84,,CK11E7510FEB7B6A94
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,6,0.44,,CKC59F8990F767EBD4
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_93,IL10,6,2.17,,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_83,IFNG,6,1.17,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_131,IL4,6,2.25,,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,6,0.26,,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_163,TGFB1,6,3.1,CTB574584AD019ABB8,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_38,CXCL10,6,11.51,,CKC45AAE24CED79E33
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_95,IL12,6,14.59,CTE7B12DC660323A0E,CK04FD0805168B608B
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_102,IL17,6,4.08,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,6,8.87,,CKBA64166D539F9EAF
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_163,TGFB1,6,0.51,,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_500,IL27,6,9.06,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_128,IL33,6,2.66,,CKF9D7CADC68371C46
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_131,IL4,6,8.44,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,5,2.48,CTB574584AD019ABB8,CK6493647A99664309
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_97,IL12B,5,22.07,CTC3A8C3CBC245616A,CKD6BBF85965B183D0
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,5,4.09,,CKA2BE5C136630E4D6
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_134,IL7,5,5.88,,CK71243A30A0C2FD97
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_100,IL15,5,1.14,,CK6493647A99664309
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,5,1.14,,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.95,CTC3A8C3CBC245616A,CK4D687600656CECF1
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,5,0.5,,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_67,IFNA,5,0.73,,CK25659B0B8E5228FC
cytokine,Positive,CL_0000902,induced T-regulatory cell,CID_162,TGFB,5,7.32,CT19D812F7CB34BCF6,CKC59F8990F767EBD4
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_500,IL27,5,3.44,,CK34646D0A81EB75DA
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_62,CSF3,5,0.82,CTB574584AD019ABB8,CK42C846A199F37E97
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,5,0.16,CTB574584AD019ABB8,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,5,0.43,CTB574584AD019ABB8,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000899,T-helper 17 cell,CID_83,IFNG,5,0.6,CTBFBDE5121B6748D1,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_112,IL21,5,25.05,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cell,Positive,CL_0000814,mature NK T cell,CID_131,IL4,5,9.51,CT459998F048BE65F2,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_114,IL23,5,94.08,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cell,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,5,0.81,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_93,IL10,5,5.86,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_133,IL6,5,3.72,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_83,IFNG,5,0.57,CTB574584AD019ABB8,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_162,TGFB,5,4.12,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_100,IL15,5,3.32,,CK6493647A99664309
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,5,5.62,CTB574584AD019ABB8,CK71243A30A0C2FD97
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_131,IL4,5,4.76,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000899,T-helper 17 cell,CID_93,IL10,5,1.58,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_131,IL4,5,2.17,,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_83,IFNG,5,6.57,CT22416FE03B9D6C99,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_108,IL18,5,1.56,,CKB7A7BA77BFA19E82
cell,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,5,202.47,CTE9F6070561C95355,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,5,2.99,,CK71243A30A0C2FD97
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_118,IL25,5,30.31,CTE7B12DC660323A0E,CK947710402870798D
cell,Positive,CL_0000902,induced T-regulatory cell,CID_162,TGFB,5,10.81,CT19D812F7CB34BCF6,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_67,IFNA,5,1.83,,CK25659B0B8E5228FC
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.27,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,5,0.67,,CK5D414D323B3B33D2
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_162,TGFB,4,0.94,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_40,CXCL12,4,2.72,,CKF44FAAE0BD64C34C
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_134,IL7,4,1.28,CTB574584AD019ABB8,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,4,81.45,CTB574584AD019ABB8,CK2D3D1D2A86558DFA
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,4,0.34,,CKC59F8990F767EBD4
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_8,CD40LG,4,0.62,,CK5D414D323B3B33D2
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_174,TNF,4,0.1,,CK6AF3B987F9CBCC56
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_8,CD40LG,4,1.88,,CK5D414D323B3B33D2
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59,CTB574584AD019ABB8,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91,CTE7B12DC660323A0E,CKB7A7BA77BFA19E82
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,3.26,CTB574584AD019ABB8,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,4,7.48,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_114,IL23,4,11.45,,CKA2BE5C136630E4D6
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,4,2.08,,CK6383177863C4EDD6
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,1.24,,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_87,IL1,4,0.99,,CKCE2EBAC1515FC762
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_132,IL5,4,0.99,,CK329D27B3A73EFEB2
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12,CTE7B12DC660323A0E,CK4D687600656CECF1
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_133,IL6,4,2.7,CTB574584AD019ABB8,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_67,IFNA,4,7.28,CTB574584AD019ABB8,CK25659B0B8E5228FC
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64,CTBFBDE5121B6748D1,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_131,IL4,4,1.43,CTB574584AD019ABB8,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_173,TNFSF9,4,1.77,,CK16DB62C0EE32FCFC
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_20,CCL2,4,1.08,,CKCDB807A64FAA7FA0
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_162,TGFB,4,1.72,,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_133,IL6,4,0.54,,CK88B1F911EB2BA518
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_63,CSF2,4,1.19,,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,4,20.71,,CKBA64166D539F9EAF
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64,CTE7B12DC660323A0E,CKDF637541D733AD91
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_171,TNFSF4,3,7.72,,CK5646774C8D13DC3F
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,0.78,,CKE72A17870C23A2D1
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_112,IL21,3,7.25,,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_20,CCL2,3,2.13,,CKCDB807A64FAA7FA0
cell,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_89,IL1B,3,0.72,CTB574584AD019ABB8,CK0B4AA91CF0E8EDA3
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_112,IL21,3,13.61,CTB574584AD019ABB8,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_132,IL5,3,1.52,,CK329D27B3A73EFEB2
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_174,TNF,3,0.48,CTB574584AD019ABB8,CK6AF3B987F9CBCC56
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_100,IL15,3,5.27,,CK6493647A99664309
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_93,IL10,3,2.04,CTB574584AD019ABB8,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,2.14,CTB574584AD019ABB8,CKF9D7CADC68371C46
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_162,TGFB,3,5.64,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_95,IL12,3,1.86,CTB574584AD019ABB8,CK04FD0805168B608B
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_112,IL21,3,2.74,,CKE72A17870C23A2D1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_81,IFNB1,3,38.28,CTBFBDE5121B6748D1,CK2A5214E08C0AC783
cell,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,6.55,,CKBA64166D539F9EAF
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_130,IL35,3,325.38,CTBFBDE5121B6748D1,CK3599C9CA466ED669
cytokine,Positive,CL_0000624,"CD4-positive, alpha-beta T cell",CID_35,CCL9,3,10.98,,CK4D7CB6A38A86018E
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91,CTE7B12DC660323A0E,CK04FD0805168B608B
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_103,IL17A,3,1.72,,CKAC161AC6FC8FF1BE
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_95,IL12,3,1.95,,CK04FD0805168B608B
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_134,IL7,3,4.09,,CK71243A30A0C2FD97
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52,CTC3A8C3CBC245616A,CK11E7510FEB7B6A94
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,3,18.73,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_102,IL17,3,6.46,CTB574584AD019ABB8,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0000624,"CD4-positive, alpha-beta T cell",CID_98,IL13,3,3.19,,CK6383177863C4EDD6
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_17,CCL17,3,75.64,CTB574584AD019ABB8,CK1F530DB24CC6C5F4
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87,CTE7B12DC660323A0E,CK947710402870798D
cytokine,Negative,CL_0000624,"CD4-positive, alpha-beta T cell",CID_101,IL16,3,35.38,,CKBA64166D539F9EAF
cytokine,Positive,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_23,CCL22,3,17.46,CTB574584AD019ABB8,CK2D3D1D2A86558DFA
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52,CTC3A8C3CBC245616A,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,3,24.26,CT1C58993C5B5BD3B8,CK71243A30A0C2FD97
cytokine,Negative,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_500,IL27,3,30.93,CTB574584AD019ABB8,CK34646D0A81EB75DA
cell,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_133,IL6,3,0.2,,CK88B1F911EB2BA518
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_108,IL18,3,1.21,,CKB7A7BA77BFA19E82
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_100,IL15,3,4.34,CTB574584AD019ABB8,CK6493647A99664309
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000902,induced T-regulatory cell,CID_110,IL2,3,7.65,CT19D812F7CB34BCF6,CK4D687600656CECF1
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,3,8.08,CT231C4EC31B01615E,CK4D687600656CECF1
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Negative,CL_0000625,"CD8-positive, alpha-beta T cell",CID_162,TGFB,3,1.19,,CKC59F8990F767EBD4
cell,Positive,CL_0000492,CD4-positive helper T cell,CID_83,IFNG,3,8.28,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000625,"CD8-positive, alpha-beta T cell",CID_163,TGFB1,3,0.71,,CKC59F8990F767EBD4
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44,CTC3A8C3CBC245616A,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cytokine,Positive,CL_0000625,"CD8-positive, alpha-beta T cell",CID_98,IL13,3,1.06,,CK6383177863C4EDD6
cytokine,Unknown,CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CID_128,IL33,3,7.49,CTB574584AD019ABB8,CKF9D7CADC68371C46
cell,Positive,CL_0000899,T-helper 17 cell,CID_107,IL17F,3,105.37,CTBFBDE5121B6748D1,CKD2893386D1FC1328
